74.09,8.576180815696716,0.6594027441485069,0.9535864978902954,0.6376440460947503,0.746588693957115,0.5318246110325319,0.7421602787456446,0.4326086956521739,0.8215324927255092,0.9229098805646037,0.8953488372093024,0.817,0.904,0.498,0.766,0.752,0.852,0.199,0.847,0.85,0.924
77.4,6.717889845371246,0.6826051112943117,0.938061938061938,0.5881863560732113,0.7603068072866731,0.6254612546125461,0.859251968503937,0.554945054945055,0.8361742424242424,0.9013671875,0.9167502507522568,0.828,0.939,0.707,0.793,0.678,0.873,0.202,0.883,0.923,0.914
79.23,6.028768181800842,0.7007672634271099,0.9766702014846236,0.7064220183486238,0.7480245829675154,0.6335299073294018,0.8506912442396314,0.5361344537815126,0.8850931677018633,0.9165029469548134,0.9099804305283757,0.822,0.921,0.616,0.852,0.752,0.923,0.319,0.855,0.933,0.93
80.63,5.581454783678055,0.7884028484231943,0.9583333333333334,0.7075268817204301,0.785171102661597,0.7369020501138952,0.9202898550724637,0.4844995571302037,0.8477064220183487,0.9259624876604146,0.9394871794871795,0.775,0.943,0.658,0.826,0.647,0.889,0.547,0.924,0.938,0.916
81.57,5.2508226335048676,0.7279151943462897,0.9673469387755103,0.6535893155258765,0.7919776119402985,0.7094188376753507,0.9132149901380671,0.6211849192100538,0.8948432760364005,0.9144230769230769,0.9186274509803921,0.824,0.948,0.783,0.849,0.708,0.926,0.346,0.885,0.951,0.937
82.54,4.983258306980133,0.7611940298507462,0.9753340184994861,0.7527114967462039,0.8031716417910447,0.6821705426356589,0.9147894221351616,0.5786593707250342,0.8981854838709677,0.9147509578544061,0.9278656126482213,0.816,0.949,0.694,0.861,0.792,0.934,0.423,0.891,0.955,0.939
83.13,4.773205488920212,0.7614165890027959,0.9723643807574207,0.7156398104265402,0.8107344632768362,0.7256637168141593,0.9086538461538461,0.6,0.8959764474975466,0.9339901477832512,0.9524301964839711,0.817,0.95,0.755,0.861,0.738,0.945,0.465,0.913,0.948,0.921
83.56,4.656481325626373,0.7564102564102564,0.9685916919959473,0.7220657276995305,0.8229066410009624,0.7596153846153846,0.9203109815354713,0.5913978494623656,0.9065606361829026,0.9315068493150684,0.9452887537993921,0.826,0.956,0.769,0.855,0.711,0.947,0.495,0.912,0.952,0.933
83.92,4.536532998085022,0.7518115942028986,0.9725609756097561,0.7402723735408561,0.8275862068965517,0.7113676731793961,0.9376884422110553,0.6408345752608048,0.8887832699619772,0.9317073170731708,0.9536560247167868,0.83,0.957,0.761,0.864,0.801,0.933,0.43,0.935,0.955,0.926
84.49,4.394213914871216,0.7746212121212122,0.9744637385086823,0.7804621848739496,0.837029893924783,0.7545090180360722,0.9311701081612586,0.5897435897435898,0.9100790513833992,0.9344422700587084,0.9465186680121089,0.818,0.954,0.743,0.868,0.753,0.947,0.552,0.921,0.955,0.938
84.58,4.3931951224803925,0.7589367552703942,0.9745158002038736,0.7686116700201208,0.8346228239845261,0.7337662337662337,0.9392430278884463,0.6256410256410256,0.9105211406096362,0.9354838709677419,0.9438877755511023,0.828,0.956,0.764,0.863,0.791,0.943,0.488,0.926,0.957,0.942
84.68,4.376610577106476,0.7783063748810657,0.9745676500508647,0.7767489711934157,0.841642228739003,0.7422779922779923,0.9375,0.6015625,0.9131293188548865,0.9362119725220804,0.944944944944945,0.818,0.958,0.755,0.861,0.769,0.945,0.539,0.925,0.954,0.944
84.68,4.362258076667786,0.7808612440191387,0.9735503560528993,0.7744897959183673,0.8347826086956521,0.7418426103646834,0.9383084577114428,0.608646188850967,0.9113300492610837,0.9361493123772102,0.9448897795591182,0.816,0.957,0.759,0.864,0.773,0.943,0.535,0.925,0.953,0.943
84.68,4.36141049861908,0.773371104815864,0.9735503560528993,0.7631318136769079,0.8359073359073359,0.7497546614327772,0.9375,0.6142191142191142,0.9105211406096362,0.937992125984252,0.9457286432160804,0.819,0.957,0.77,0.866,0.764,0.945,0.527,0.926,0.953,0.941
84.7,4.346605598926544,0.7719132893496701,0.9735772357723578,0.7655310621242485,0.8434442270058709,0.7371916508538899,0.9430569430569431,0.6146572104018913,0.9116781157998037,0.9380530973451328,0.9448897795591182,0.819,0.958,0.764,0.862,0.777,0.944,0.52,0.929,0.954,0.943
84.73,4.335769325494766,0.774102079395085,0.9725888324873097,0.7608695652173914,0.8393378773125608,0.7461089494163424,0.943943943943944,0.6156542056074766,0.910871694417238,0.9389763779527559,0.9448897795591182,0.819,0.958,0.77,0.862,0.767,0.943,0.527,0.93,0.954,0.943
84.75,4.33201739192009,0.7770398481973435,0.9735503560528993,0.7701612903225806,0.8401559454191033,0.739961759082218,0.9394240317775571,0.6145833333333334,0.9131293188548865,0.9380530973451328,0.9448897795591182,0.819,0.957,0.764,0.862,0.774,0.946,0.531,0.925,0.954,0.943
84.74,4.316674023866653,0.7751423149905123,0.9735772357723578,0.7736040609137056,0.8373668925459826,0.7378455672068637,0.9422310756972112,0.6116279069767442,0.9126594700686947,0.9380530973451328,0.9467336683417086,0.817,0.958,0.762,0.865,0.774,0.946,0.526,0.93,0.954,0.942
84.8,4.31146839261055,0.7723424270931326,0.9735503560528993,0.7719475277497477,0.8396501457725948,0.7375352775164629,0.9422310756972112,0.6196172248803827,0.9142857142857143,0.9380530973451328,0.943943943943944,0.821,0.957,0.765,0.864,0.784,0.946,0.518,0.928,0.954,0.943
84.82,4.307164579629898,0.7735849056603774,0.9735503560528993,0.7577821011673151,0.8380213385063046,0.7451737451737451,0.9441117764471058,0.6251511487303507,0.9136408243375859,0.9380530973451328,0.9448345035105316,0.82,0.957,0.779,0.864,0.772,0.946,0.517,0.931,0.954,0.942
84.81,4.2964716255664825,0.7723424270931326,0.9735772357723578,0.7595682041216879,0.8411306042884991,0.7430488974113135,0.9441117764471058,0.6240963855421687,0.9135559921414538,0.9380530973451328,0.9438877755511023,0.821,0.958,0.774,0.863,0.775,0.946,0.518,0.93,0.954,0.942
84.79,4.295987755060196,0.7735849056603774,0.9735772357723578,0.7595682041216879,0.8378640776699029,0.7425837320574162,0.944,0.62590799031477,0.9117647058823529,0.9381139489194499,0.9438877755511023,0.82,0.958,0.774,0.863,0.776,0.944,0.517,0.93,0.955,0.942
84.78,4.298676073551178,0.7725563909774437,0.9735772357723578,0.7613412228796844,0.841796875,0.7428023032629558,0.9440559440559441,0.6200716845878136,0.9126594700686947,0.9380530973451328,0.9438877755511023,0.822,0.958,0.772,0.862,0.774,0.945,0.519,0.93,0.954,0.942
84.81,4.2959751188755035,0.7777777777777778,0.9735772357723578,0.7638888888888888,0.8378640776699029,0.7427745664739884,0.9440559440559441,0.6201641266119577,0.9126594700686947,0.9389763779527559,0.9438877755511023,0.819,0.958,0.77,0.863,0.771,0.945,0.529,0.93,0.954,0.942
84.84,4.299869567155838,0.7767265846736046,0.9735503560528993,0.7666999002991027,0.8411306042884991,0.7423076923076923,0.9441117764471058,0.6179906542056075,0.9136408243375859,0.9380530973451328,0.9448345035105316,0.821,0.957,0.769,0.863,0.772,0.946,0.529,0.931,0.954,0.942
84.81,4.298386454582214,0.7752596789423984,0.9735503560528993,0.7646474677259185,0.8408203125,0.7434908389585342,0.9441117764471058,0.6187134502923977,0.9135559921414538,0.9380530973451328,0.9438877755511023,0.821,0.957,0.77,0.861,0.771,0.946,0.529,0.93,0.954,0.942
84.85,4.297680884599686,0.775992438563327,0.9735503560528993,0.7685370741482966,0.841796875,0.7425552353506244,0.9441117764471058,0.6178861788617886,0.9136408243375859,0.9380530973451328,0.9448345035105316,0.821,0.957,0.767,0.862,0.773,0.946,0.532,0.931,0.954,0.942
84.83,4.2915433049201965,0.7752596789423984,0.9735503560528993,0.7687687687687688,0.8409756097560975,0.7420901246404602,0.9441117764471058,0.617269544924154,0.9135559921414538,0.9389763779527559,0.9438877755511023,0.821,0.957,0.768,0.862,0.774,0.946,0.529,0.93,0.954,0.942
84.83,4.287679672241211,0.7754716981132076,0.9735772357723578,0.7651741293532338,0.8421052631578947,0.7418426103646834,0.9440559440559441,0.6195524146054181,0.9126594700686947,0.9389763779527559,0.9438877755511023,0.822,0.958,0.769,0.864,0.773,0.945,0.526,0.93,0.954,0.942
84.81,4.291441053152084,0.7752596789423984,0.9735772357723578,0.7638888888888888,0.8408203125,0.7432432432432432,0.9441117764471058,0.6187134502923977,0.9135559921414538,0.9389763779527559,0.9438877755511023,0.821,0.958,0.77,0.861,0.77,0.946,0.529,0.93,0.954,0.942
84.83,4.289827287197113,0.7752596789423984,0.9735772357723578,0.7666999002991027,0.841796875,0.7418426103646834,0.9441117764471058,0.6182669789227166,0.9135559921414538,0.9389763779527559,0.9438877755511023,0.821,0.958,0.769,0.862,0.773,0.946,0.528,0.93,0.954,0.942
84.86,4.2883690893650055,0.7765151515151515,0.9735503560528993,0.7672327672327672,0.8411306042884991,0.7442084942084942,0.9441117764471058,0.6180555555555556,0.9136408243375859,0.9389763779527559,0.9448345035105316,0.82,0.957,0.768,0.863,0.771,0.946,0.534,0.931,0.954,0.942
84.85,4.288270473480225,0.775992438563327,0.9735503560528993,0.7661691542288557,0.8408203125,0.7446808510638298,0.9431704885343968,0.6194895591647331,0.9135559921414538,0.9389763779527559,0.9448345035105316,0.821,0.957,0.77,0.861,0.77,0.946,0.534,0.93,0.954,0.942
84.86,4.294307351112366,0.7767265846736046,0.9735503560528993,0.7666999002991027,0.8403115871470301,0.7442084942084942,0.9441117764471058,0.6186046511627907,0.9136408243375859,0.9389763779527559,0.9448345035105316,0.821,0.957,0.769,0.863,0.771,0.946,0.532,0.931,0.954,0.942
84.83,4.292862236499786,0.7754716981132076,0.9735772357723578,0.76441351888668,0.841642228739003,0.7425552353506244,0.9441117764471058,0.6197183098591549,0.9135559921414538,0.9389763779527559,0.9438877755511023,0.822,0.958,0.769,0.861,0.773,0.946,0.528,0.93,0.954,0.942
84.86,4.297158896923065,0.7767265846736046,0.9735772357723578,0.7659362549800797,0.8412852969814996,0.7442084942084942,0.9441117764471058,0.6188811188811189,0.9135559921414538,0.9389763779527559,0.9438877755511023,0.821,0.958,0.769,0.864,0.771,0.946,0.531,0.93,0.954,0.942
84.84,4.295606553554535,0.7752596789423984,0.9735503560528993,0.7677677677677678,0.8409756097560975,0.7434908389585342,0.9441117764471058,0.6176129779837776,0.9136408243375859,0.9389763779527559,0.9448345035105316,0.821,0.957,0.767,0.862,0.771,0.946,0.533,0.931,0.954,0.942
84.86,4.290013313293457,0.7772511848341233,0.9735772357723578,0.7651741293532338,0.8398058252427184,0.74373795761079,0.9441117764471058,0.6206088992974239,0.9135559921414538,0.9389763779527559,0.9438877755511023,0.82,0.958,0.769,0.865,0.772,0.946,0.53,0.93,0.954,0.942
84.85,4.2967168390750885,0.775992438563327,0.9735503560528993,0.768,0.8401559454191033,0.7434908389585342,0.9441117764471058,0.6183294663573086,0.9136408243375859,0.9389763779527559,0.9448345035105316,0.821,0.957,0.768,0.862,0.771,0.946,0.533,0.931,0.954,0.942
84.83,4.293317466974258,0.775992438563327,0.9735503560528993,0.7659362549800797,0.8409756097560975,0.7430221366698749,0.9441117764471058,0.6184364060676779,0.9135559921414538,0.9389763779527559,0.9438877755511023,0.821,0.957,0.769,0.862,0.772,0.946,0.53,0.93,0.954,0.942
84.83,4.299432545900345,0.7752596789423984,0.9735772357723578,0.76441351888668,0.841642228739003,0.7432692307692308,0.9441117764471058,0.6194379391100703,0.9135559921414538,0.9389763779527559,0.9438877755511023,0.821,0.958,0.769,0.861,0.773,0.946,0.529,0.93,0.954,0.942
84.85,4.288695782423019,0.7765151515151515,0.9735772357723578,0.7646474677259185,0.8401559454191033,0.7454017424975798,0.9441117764471058,0.6197674418604651,0.9135559921414538,0.9389763779527559,0.9438877755511023,0.82,0.958,0.77,0.862,0.77,0.946,0.533,0.93,0.954,0.942
84.84,4.294323295354843,0.7765151515151515,0.9735503560528993,0.7677677677677678,0.8403115871470301,0.7434908389585342,0.9441117764471058,0.6168981481481481,0.9136408243375859,0.9389763779527559,0.9448345035105316,0.82,0.957,0.767,0.863,0.771,0.946,0.533,0.931,0.954,0.942
84.82,4.296091824769974,0.7752596789423984,0.9735503560528993,0.768,0.8409756097560975,0.7415946205571565,0.9441117764471058,0.6165501165501166,0.9136408243375859,0.9389763779527559,0.9448345035105316,0.821,0.957,0.768,0.862,0.772,0.946,0.529,0.931,0.954,0.942
84.88,4.297316133975983,0.7767265846736046,0.9735503560528993,0.7672327672327672,0.8411306042884991,0.744927536231884,0.9441117764471058,0.6192129629629629,0.9136408243375859,0.9389763779527559,0.9448345035105316,0.821,0.957,0.768,0.863,0.771,0.946,0.535,0.931,0.954,0.942
84.83,4.29222446680069,0.7752596789423984,0.9735772357723578,0.7659362549800797,0.841796875,0.7418426103646834,0.9441117764471058,0.6189917936694022,0.9135559921414538,0.9389763779527559,0.9438877755511023,0.821,0.958,0.769,0.862,0.773,0.946,0.528,0.93,0.954,0.942
